testName,thisNode,thisID,thatID,timeDelta,message
ring,node3,1,0,0.033000,message received 0
ring,node3,0,1,0.009000,message sent 0
ring,node3,0,1,0.099000,message sent 1
ring,node3,0,1,0.106000,message sent 2
ring,node3,0,1,0.110000,message sent 3
ring,node3,0,1,0.115000,message sent 4
ring,node3,0,1,0.120000,message sent 5
ring,node3,0,1,0.124000,message sent 6
ring,node3,0,1,0.129000,message sent 7
ring,node3,0,1,0.133000,message sent 8
ring,node3,1,0,0.122000,message received 1
ring,node3,1,0,0.129000,message received 2
ring,node3,1,0,0.134000,message received 3
ring,node3,0,1,0.136000,message sent 9
ring,node3,1,0,0.170000,message received 4
ring,node3,1,0,0.177000,message received 5
ring,node3,1,0,0.183000,message received 6
ring,node3,1,0,0.188000,message received 7
ring,node3,1,0,0.194000,message received 8
ring,node3,1,0,0.199000,message received 9
ring,node3,1,2,0.257000,message sent 0
ring,node3,1,2,0.270000,message sent 1
ring,node3,1,2,0.274000,message sent 2
ring,node3,1,2,0.277000,message sent 3
ring,node3,1,2,0.279000,message sent 4
ring,node3,1,2,0.283000,message sent 5
ring,node3,1,2,0.286000,message sent 6
ring,node3,1,2,0.289000,message sent 7
ring,node3,1,2,0.292000,message sent 8
ring,node3,1,2,0.294000,message sent 9
ring,node3,2,1,0.242000,message received 0
ring,node3,2,1,0.313000,message received 1
ring,node3,2,1,0.323000,message received 2
ring,node3,2,1,0.330000,message received 3
ring,node3,2,1,0.338000,message received 4
ring,node3,2,1,0.345000,message received 5
ring,node3,2,1,0.353000,message received 6
ring,node3,2,1,0.361000,message received 7
ring,node3,2,1,0.368000,message received 8
ring,node3,2,1,0.375000,message received 9
ring,node4,3,2,0.438000,message received 0
ring,node4,3,2,0.518000,message received 1
ring,node4,3,2,0.525000,message received 2
ring,node4,3,2,0.528000,message received 3
ring,node4,3,2,0.532000,message received 4
ring,node4,3,2,0.535000,message received 5
ring,node4,3,2,0.538000,message received 6
ring,node4,3,2,0.541000,message received 7
ring,node3,2,3,0.390000,message sent 0
ring,node3,2,3,0.400000,message sent 1
ring,node3,2,3,0.406000,message sent 2
ring,node3,2,3,0.414000,message sent 3
ring,node3,2,3,0.420000,message sent 4
ring,node3,2,3,0.428000,message sent 5
ring,node3,2,3,0.433000,message sent 6
ring,node3,2,3,0.443000,message sent 7
ring,node3,2,3,0.450000,message sent 8
ring,node3,2,3,0.457000,message sent 9
ring,node4,3,2,0.545000,message received 8
ring,node4,3,2,0.550000,message received 9
ring,node4,3,4,0.559000,message sent 0
ring,node4,3,4,0.565000,message sent 1
ring,node4,3,4,0.569000,message sent 2
ring,node4,3,4,0.572000,message sent 3
ring,node4,3,4,0.576000,message sent 4
ring,node4,3,4,0.580000,message sent 5
ring,node4,3,4,0.583000,message sent 6
ring,node4,3,4,0.587000,message sent 7
ring,node4,3,4,0.591000,message sent 8
ring,node4,3,4,0.595000,message sent 9
ring,node4,4,3,0.565000,message received 0
ring,node4,4,3,0.643000,message received 1
ring,node3,0,5,0.733000,message sent 0
ring,node3,0,5,0.755000,message sent 1
ring,node3,0,5,0.761000,message sent 2
ring,node3,0,5,0.766000,message sent 3
ring,node3,0,5,0.772000,message sent 4
ring,node3,0,5,0.777000,message sent 5
ring,node3,0,5,0.782000,message sent 6
ring,node3,0,5,0.787000,message sent 7
ring,node4,4,3,0.647000,message received 2
ring,node4,4,3,0.650000,message received 3
ring,node4,4,3,0.653000,message received 4
ring,node4,4,3,0.655000,message received 5
ring,node4,4,3,0.657000,message received 6
ring,node4,4,3,0.659000,message received 7
ring,node4,4,3,0.661000,message received 8
ring,node4,4,3,0.664000,message received 9
ring,node4,4,5,0.671000,message sent 0
ring,node4,4,5,0.675000,message sent 1
ring,node4,4,5,0.677000,message sent 2
ring,node4,4,5,0.679000,message sent 3
ring,node4,4,5,0.681000,message sent 4
ring,node4,4,5,0.683000,message sent 5
ring,node4,4,5,0.685000,message sent 6
ring,node4,4,5,0.687000,message sent 7
ring,node4,4,5,0.690000,message sent 8
ring,node4,4,5,0.692000,message sent 9
ring,node3,0,5,0.792000,message sent 8
ring,node3,0,5,0.797000,message sent 9
ring,node3,0,1,0.803000,message sent 0
ring,node3,0,1,0.808000,message sent 1
ring,node3,0,1,0.812000,message sent 2
ring,node4,5,4,0.667000,message received 0
ring,node3,1,0,0.827000,message received 0
ring,node3,1,0,0.831000,message received 1
ring,node3,1,0,0.835000,message received 2
ring,node3,1,0,0.841000,message received 3
ring,node3,1,0,0.845000,message received 4
ring,node4,5,4,0.730000,message received 1
ring,node4,5,4,0.736000,message received 2
ring,node3,0,1,0.817000,message sent 3
ring,node3,0,1,0.821000,message sent 4
ring,node3,0,1,0.826000,message sent 5
ring,node3,0,1,0.830000,message sent 6
ring,node3,0,1,0.835000,message sent 7
ring,node3,0,1,0.839000,message sent 8
ring,node3,0,1,0.844000,message sent 9
ring,node4,5,4,0.740000,message received 3
ring,node4,5,4,0.745000,message received 4
ring,node4,5,4,0.749000,message received 5
ring,node4,5,4,0.759000,message received 6
ring,node4,5,4,0.763000,message received 7
ring,node3,1,0,0.849000,message received 5
ring,node3,1,0,0.854000,message received 6
ring,node3,1,0,0.858000,message received 7
ring,node3,1,0,0.863000,message received 8
ring,node3,1,0,0.867000,message received 9
ring,node3,1,2,0.870000,message sent 0
ring,node3,1,2,0.873000,message sent 1
ring,node4,5,4,0.767000,message received 8
ring,node4,5,4,0.772000,message received 9
ring,node3,1,2,0.876000,message sent 2
ring,node3,1,2,0.885000,message sent 3
ring,node3,1,2,0.888000,message sent 4
ring,node3,1,2,0.891000,message sent 5
ring,node3,1,2,0.894000,message sent 6
ring,node3,1,2,0.897000,message sent 7
ring,node3,1,2,0.899000,message sent 8
ring,node3,1,2,0.902000,message sent 9
ring,node4,5,6,0.781000,message sent 0
ring,node4,5,6,0.787000,message sent 1
ring,node3,2,1,0.860000,message received 0
ring,node3,2,1,0.873000,message received 1
ring,node3,2,1,0.879000,message received 2
ring,node3,2,1,0.884000,message received 3
ring,node3,2,1,0.889000,message received 4
ring,node3,2,1,0.894000,message received 5
ring,node3,2,1,0.899000,message received 6
ring,node3,2,1,0.903000,message received 7
ring,node3,2,1,0.908000,message received 8
ring,node4,5,6,0.807000,message sent 2
ring,node3,2,1,0.913000,message received 9
ring,node3,2,3,0.919000,message sent 0
ring,node4,5,6,0.813000,message sent 3
ring,node4,5,6,0.817000,message sent 4
ring,node3,2,3,0.925000,message sent 1
ring,node3,2,3,0.930000,message sent 2
ring,node3,2,3,0.935000,message sent 3
ring,node3,2,3,0.940000,message sent 4
ring,node4,5,6,0.823000,message sent 5
ring,node4,5,6,0.828000,message sent 6
ring,node3,2,3,0.945000,message sent 5
ring,node3,2,3,0.950000,message sent 6
ring,node4,5,6,0.832000,message sent 7
ring,node4,5,6,0.837000,message sent 8
ring,node4,5,6,0.841000,message sent 9
ring,node3,2,3,0.955000,message sent 7
ring,node3,2,3,0.961000,message sent 8
ring,node4,3,2,0.958000,message received 0
ring,node4,3,2,0.967000,message received 1
ring,node3,2,3,0.969000,message sent 9
ring,node4,3,2,0.972000,message received 2
ring,node4,3,2,0.976000,message received 3
ring,node3,0,5,1.049000,message sent 0
ring,node3,0,5,1.058000,message sent 1
ring,node4,3,2,0.980000,message received 4
ring,node4,3,2,0.985000,message received 5
ring,node4,3,2,0.990000,message received 6
ring,node4,3,2,0.994000,message received 7
ring,node3,0,5,1.063000,message sent 2
ring,node3,0,5,1.068000,message sent 3
ring,node4,3,2,1.000000,message received 8
ring,node4,3,2,1.004000,message received 9
ring,node3,0,5,1.072000,message sent 4
ring,node3,0,5,1.077000,message sent 5
ring,node3,0,5,1.081000,message sent 6
ring,node4,3,4,1.009000,message sent 0
ring,node4,3,4,1.013000,message sent 1
ring,node3,0,5,1.087000,message sent 7
ring,node3,0,5,1.091000,message sent 8
ring,node3,0,5,1.095000,message sent 9
ring,node4,4,3,1.014000,message received 0
ring,node4,4,3,1.019000,message received 1
ring,node4,4,3,1.026000,message received 2
ring,node3,0,1,1.100000,message sent 0
ring,node3,0,1,1.105000,message sent 1
ring,node4,3,4,1.020000,message sent 2
ring,node4,3,4,1.025000,message sent 3
ring,node4,3,4,1.029000,message sent 4
ring,node4,3,4,1.033000,message sent 5
ring,node3,1,0,1.124000,message received 0
ring,node3,1,0,1.129000,message received 1
ring,node3,1,0,1.133000,message received 2
ring,node4,4,3,1.030000,message received 3
ring,node4,4,3,1.034000,message received 4
ring,node4,4,3,1.038000,message received 5
ring,node4,4,3,1.042000,message received 6
ring,node3,0,1,1.110000,message sent 2
ring,node3,0,1,1.114000,message sent 3
ring,node3,0,1,1.118000,message sent 4
ring,node3,0,1,1.123000,message sent 5
ring,node4,3,4,1.037000,message sent 6
ring,node4,3,4,1.041000,message sent 7
ring,node4,3,4,1.045000,message sent 8
ring,node4,3,4,1.049000,message sent 9
ring,node3,1,0,1.138000,message received 3
ring,node3,1,0,1.142000,message received 4
ring,node3,1,0,1.146000,message received 5
ring,node3,1,0,1.151000,message received 6
ring,node3,1,0,1.156000,message received 7
ring,node4,4,3,1.046000,message received 7
ring,node4,4,3,1.051000,message received 8
ring,node4,4,3,1.055000,message received 9
ring,node4,4,5,1.057000,message sent 0
ring,node4,4,5,1.059000,message sent 1
ring,node4,4,5,1.061000,message sent 2
ring,node4,4,5,1.063000,message sent 3
ring,node4,4,5,1.065000,message sent 4
ring,node3,0,1,1.128000,message sent 6
ring,node3,0,1,1.132000,message sent 7
ring,node3,0,1,1.136000,message sent 8
ring,node3,0,1,1.141000,message sent 9
ring,node4,4,5,1.067000,message sent 5
ring,node4,4,5,1.069000,message sent 6
ring,node4,4,5,1.071000,message sent 7
ring,node4,4,5,1.073000,message sent 8
ring,node4,4,5,1.075000,message sent 9
ring,node3,1,0,1.160000,message received 8
ring,node3,1,0,1.164000,message received 9
ring,node3,1,2,1.167000,message sent 0
ring,node3,1,2,1.170000,message sent 1
ring,node4,5,4,1.052000,message received 0
ring,node4,5,4,1.059000,message received 1
ring,node4,5,4,1.063000,message received 2
ring,node4,5,4,1.067000,message received 3
ring,node4,5,4,1.071000,message received 4
ring,node4,5,4,1.075000,message received 5
ring,node3,1,2,1.173000,message sent 2
ring,node3,1,2,1.176000,message sent 3
ring,node3,1,2,1.179000,message sent 4
ring,node3,1,2,1.181000,message sent 5
ring,node3,1,2,1.184000,message sent 6
ring,node4,5,4,1.079000,message received 6
ring,node4,5,4,1.083000,message received 7
ring,node4,5,4,1.087000,message received 8
ring,node3,2,1,1.157000,message received 0
ring,node3,2,1,1.163000,message received 1
ring,node3,2,1,1.168000,message received 2
ring,node3,2,1,1.173000,message received 3
ring,node3,2,1,1.177000,message received 4
ring,node4,5,4,1.092000,message received 9
ring,node4,5,6,1.096000,message sent 0
ring,node4,5,6,1.101000,message sent 1
ring,node3,1,2,1.187000,message sent 7
ring,node3,1,2,1.190000,message sent 8
ring,node3,1,2,1.193000,message sent 9
ring,node4,5,6,1.105000,message sent 2
ring,node4,5,6,1.109000,message sent 3
ring,node4,5,6,1.113000,message sent 4
ring,node3,2,1,1.183000,message received 5
ring,node3,2,1,1.188000,message received 6
ring,node3,2,1,1.193000,message received 7
ring,node3,2,1,1.198000,message received 8
ring,node4,5,6,1.118000,message sent 5
ring,node4,5,6,1.122000,message sent 6
ring,node4,5,6,1.126000,message sent 7
ring,node3,2,1,1.202000,message received 9
ring,node3,2,3,1.207000,message sent 0
ring,node3,2,3,1.213000,message sent 1
ring,node4,5,6,1.131000,message sent 8
ring,node4,5,6,1.135000,message sent 9
ring,node3,2,3,1.218000,message sent 2
ring,node3,2,3,1.226000,message sent 3
ring,node4,3,2,1.246000,message received 0
ring,node3,2,3,1.231000,message sent 4
ring,node3,2,3,1.236000,message sent 5
ring,node4,3,2,1.253000,message received 1
ring,node4,3,2,1.258000,message received 2
ring,node3,2,3,1.241000,message sent 6
ring,node3,2,3,1.246000,message sent 7
ring,node3,2,3,1.251000,message sent 8
ring,node4,3,2,1.265000,message received 3
ring,node4,3,2,1.269000,message received 4
ring,node4,3,2,1.275000,message received 5
ring,node3,2,3,1.256000,message sent 9
ring,node4,3,2,1.279000,message received 6
ring,node4,3,2,1.284000,message received 7
ring,node3,0,5,1.336000,message sent 0
ring,node3,0,5,1.343000,message sent 1
ring,node4,3,2,1.290000,message received 8
ring,node4,3,2,1.295000,message received 9
ring,node4,3,4,1.299000,message sent 0
ring,node3,0,5,1.348000,message sent 2
ring,node3,0,5,1.353000,message sent 3
ring,node4,4,3,1.305000,message received 0
ring,node4,4,3,1.309000,message received 1
ring,node3,0,5,1.358000,message sent 4
ring,node3,0,5,1.363000,message sent 5
ring,node4,3,4,1.304000,message sent 1
ring,node4,3,4,1.308000,message sent 2
ring,node4,3,4,1.312000,message sent 3
ring,node3,0,5,1.367000,message sent 6
ring,node3,0,5,1.373000,message sent 7
ring,node3,0,5,1.378000,message sent 8
ring,node4,4,3,1.313000,message received 2
ring,node4,4,3,1.317000,message received 3
ring,node4,4,3,1.321000,message received 4
ring,node4,4,3,1.326000,message received 5
ring,node3,0,5,1.382000,message sent 9
ring,node3,0,1,1.388000,message sent 0
ring,node3,0,1,1.392000,message sent 1
ring,node4,3,4,1.316000,message sent 4
ring,node4,3,4,1.321000,message sent 5
ring,node4,3,4,1.325000,message sent 6
ring,node4,3,4,1.329000,message sent 7
ring,node4,3,4,1.333000,message sent 8
ring,node3,1,0,1.411000,message received 0
ring,node3,1,0,1.416000,message received 1
ring,node3,1,0,1.421000,message received 2
ring,node4,4,3,1.330000,message received 6
ring,node4,4,3,1.334000,message received 7
ring,node4,4,3,1.338000,message received 8
ring,node4,4,3,1.342000,message received 9
ring,node3,0,1,1.397000,message sent 2
ring,node3,0,1,1.402000,message sent 3
ring,node3,0,1,1.407000,message sent 4
ring,node3,0,1,1.411000,message sent 5
ring,node4,3,4,1.337000,message sent 9
ring,node3,1,0,1.425000,message received 3
ring,node3,1,0,1.430000,message received 4
ring,node3,1,0,1.435000,message received 5
ring,node3,1,0,1.439000,message received 6
ring,node4,4,5,1.346000,message sent 0
ring,node4,4,5,1.349000,message sent 1
ring,node4,4,5,1.350000,message sent 2
ring,node4,4,5,1.352000,message sent 3
ring,node4,4,5,1.354000,message sent 4
ring,node4,4,5,1.356000,message sent 5
ring,node4,4,5,1.358000,message sent 6
ring,node4,4,5,1.360000,message sent 7
ring,node4,4,5,1.362000,message sent 8
ring,node3,0,1,1.415000,message sent 6
ring,node3,0,1,1.420000,message sent 7
ring,node3,0,1,1.424000,message sent 8
ring,node3,0,1,1.429000,message sent 9
ring,node4,5,4,1.342000,message received 0
ring,node4,5,4,1.347000,message received 1
ring,node4,5,4,1.351000,message received 2
ring,node4,5,4,1.355000,message received 3
ring,node4,5,4,1.359000,message received 4
ring,node3,1,0,1.444000,message received 7
ring,node3,1,0,1.448000,message received 8
ring,node3,1,0,1.452000,message received 9
ring,node3,1,2,1.455000,message sent 0
ring,node3,1,2,1.458000,message sent 1
ring,node4,4,5,1.364000,message sent 9
ring,node3,1,2,1.460000,message sent 2
ring,node3,1,2,1.465000,message sent 3
ring,node3,1,2,1.467000,message sent 4
ring,node3,1,2,1.470000,message sent 5
ring,node3,1,2,1.473000,message sent 6
ring,node3,1,2,1.475000,message sent 7
ring,node4,5,4,1.363000,message received 5
ring,node4,5,4,1.367000,message received 6
ring,node4,5,4,1.371000,message received 7
ring,node4,5,4,1.375000,message received 8
ring,node4,5,4,1.379000,message received 9
ring,node3,2,1,1.445000,message received 0
ring,node3,2,1,1.450000,message received 1
ring,node3,2,1,1.455000,message received 2
ring,node3,2,1,1.460000,message received 3
ring,node3,2,1,1.465000,message received 4
ring,node3,2,1,1.469000,message received 5
ring,node4,5,6,1.383000,message sent 0
ring,node4,5,6,1.387000,message sent 1
ring,node3,1,2,1.478000,message sent 8
ring,node3,1,2,1.483000,message sent 9
ring,node4,5,6,1.391000,message sent 2
ring,node4,5,6,1.396000,message sent 3
ring,node4,5,6,1.400000,message sent 4
ring,node3,2,1,1.474000,message received 6
ring,node3,2,1,1.479000,message received 7
ring,node3,2,1,1.484000,message received 8
ring,node4,5,6,1.404000,message sent 5
ring,node4,5,6,1.409000,message sent 6
ring,node4,5,6,1.413000,message sent 7
ring,node3,2,1,1.491000,message received 9
ring,node3,2,3,1.496000,message sent 0
ring,node3,2,3,1.502000,message sent 1
ring,node4,5,6,1.417000,message sent 8
ring,node4,5,6,1.421000,message sent 9
ring,node3,2,3,1.507000,message sent 2
ring,node3,2,3,1.512000,message sent 3
ring,node4,3,2,1.535000,message received 0
ring,node4,3,2,1.542000,message received 1
ring,node3,2,3,1.517000,message sent 4
ring,node3,2,3,1.522000,message sent 5
ring,node3,2,3,1.527000,message sent 6
ring,node4,3,2,1.546000,message received 2
ring,node3,2,3,1.532000,message sent 7
ring,node3,2,3,1.537000,message sent 8
ring,node3,2,3,1.542000,message sent 9
ring,node4,3,2,1.552000,message received 3
ring,node4,3,2,1.557000,message received 4
ring,node4,3,2,1.561000,message received 5
ring,node3,0,5,1.628000,message sent 0
ring,node3,0,5,1.637000,message sent 1
ring,node4,3,2,1.566000,message received 6
ring,node4,3,2,1.571000,message received 7
ring,node4,3,2,1.576000,message received 8
ring,node3,0,5,1.641000,message sent 2
ring,node3,0,5,1.646000,message sent 3
ring,node4,3,2,1.582000,message received 9
ring,node4,3,4,1.586000,message sent 0
ring,node3,0,5,1.650000,message sent 4
ring,node3,0,5,1.656000,message sent 5
ring,node4,4,3,1.591000,message received 0
ring,node4,4,3,1.596000,message received 1
ring,node3,0,5,1.660000,message sent 6
ring,node3,0,5,1.665000,message sent 7
ring,node3,0,5,1.669000,message sent 8
ring,node4,3,4,1.591000,message sent 1
ring,node4,3,4,1.595000,message sent 2
ring,node4,3,4,1.599000,message sent 3
ring,node4,3,4,1.603000,message sent 4
ring,node3,0,5,1.673000,message sent 9
ring,node3,0,1,1.679000,message sent 0
ring,node3,0,1,1.684000,message sent 1
ring,node4,4,3,1.600000,message received 2
ring,node4,4,3,1.605000,message received 3
ring,node4,4,3,1.608000,message received 4
ring,node4,4,3,1.613000,message received 5
ring,node3,1,0,1.702000,message received 0
ring,node3,1,0,1.707000,message received 1
ring,node3,1,0,1.712000,message received 2
ring,node4,3,4,1.607000,message sent 5
ring,node4,3,4,1.611000,message sent 6
ring,node4,3,4,1.616000,message sent 7
ring,node4,3,4,1.619000,message sent 8
ring,node3,0,1,1.688000,message sent 2
ring,node3,0,1,1.693000,message sent 3
ring,node3,0,1,1.697000,message sent 4
ring,node4,4,3,1.617000,message received 6
ring,node4,4,3,1.621000,message received 7
ring,node4,4,3,1.625000,message received 8
ring,node4,4,3,1.629000,message received 9
ring,node4,4,5,1.631000,message sent 0
ring,node3,1,0,1.716000,message received 3
ring,node3,1,0,1.720000,message received 4
ring,node3,1,0,1.725000,message received 5
ring,node3,1,0,1.730000,message received 6
ring,node4,3,4,1.623000,message sent 9
ring,node3,0,1,1.701000,message sent 5
ring,node3,0,1,1.706000,message sent 6
ring,node3,0,1,1.710000,message sent 7
ring,node3,0,1,1.715000,message sent 8
ring,node3,0,1,1.719000,message sent 9
ring,node4,4,5,1.633000,message sent 1
ring,node4,4,5,1.636000,message sent 2
ring,node4,4,5,1.639000,message sent 3
ring,node4,4,5,1.641000,message sent 4
ring,node4,4,5,1.643000,message sent 5
ring,node4,4,5,1.645000,message sent 6
ring,node4,4,5,1.646000,message sent 7
ring,node4,4,5,1.649000,message sent 8
ring,node4,4,5,1.650000,message sent 9
ring,node3,1,0,1.734000,message received 7
ring,node3,1,0,1.739000,message received 8
ring,node3,1,0,1.743000,message received 9
ring,node3,1,2,1.746000,message sent 0
ring,node3,1,2,1.748000,message sent 1
ring,node3,1,2,1.751000,message sent 2
ring,node4,5,4,1.627000,message received 0
ring,node4,5,4,1.632000,message received 1
ring,node4,5,4,1.636000,message received 2
ring,node4,5,4,1.640000,message received 3
ring,node4,5,4,1.644000,message received 4
ring,node4,5,4,1.648000,message received 5
ring,node3,1,2,1.754000,message sent 3
ring,node3,1,2,1.757000,message sent 4
ring,node3,1,2,1.759000,message sent 5
ring,node3,1,2,1.762000,message sent 6
ring,node3,1,2,1.764000,message sent 7
ring,node4,5,4,1.652000,message received 6
ring,node4,5,4,1.656000,message received 7
ring,node4,5,4,1.660000,message received 8
ring,node3,2,1,1.736000,message received 0
ring,node3,2,1,1.742000,message received 1
ring,node3,2,1,1.747000,message received 2
ring,node3,2,1,1.751000,message received 3
ring,node3,2,1,1.756000,message received 4
ring,node4,5,4,1.664000,message received 9
ring,node4,5,6,1.668000,message sent 0
ring,node4,5,6,1.673000,message sent 1
ring,node3,1,2,1.767000,message sent 8
ring,node3,1,2,1.772000,message sent 9
ring,node4,5,6,1.677000,message sent 2
ring,node4,5,6,1.681000,message sent 3
ring,node4,5,6,1.685000,message sent 4
ring,node3,2,1,1.761000,message received 5
ring,node3,2,1,1.766000,message received 6
ring,node3,2,1,1.771000,message received 7
ring,node3,2,1,1.776000,message received 8
ring,node4,5,6,1.689000,message sent 5
ring,node4,5,6,1.693000,message sent 6
ring,node4,5,6,1.697000,message sent 7
ring,node3,2,1,1.780000,message received 9
ring,node3,2,3,1.786000,message sent 0
ring,node3,2,3,1.791000,message sent 1
ring,node4,5,6,1.702000,message sent 8
ring,node4,5,6,1.706000,message sent 9
ring,node3,2,3,1.796000,message sent 2
ring,node3,2,3,1.801000,message sent 3
ring,node4,3,2,1.825000,message received 0
ring,node4,3,2,1.833000,message received 1
ring,node3,2,3,1.806000,message sent 4
ring,node3,2,3,1.811000,message sent 5
ring,node3,2,3,1.816000,message sent 6
ring,node4,3,2,1.837000,message received 2
ring,node4,3,2,1.842000,message received 3
ring,node3,2,3,1.824000,message sent 7
ring,node3,2,3,1.829000,message sent 8
ring,node4,3,2,1.846000,message received 4
ring,node4,3,2,1.850000,message received 5
ring,node4,3,2,1.855000,message received 6
ring,node3,2,3,1.834000,message sent 9
ring,node4,3,2,1.863000,message received 7
ring,node4,3,2,1.868000,message received 8
ring,node3,0,5,1.917000,message sent 0
ring,node3,0,5,1.925000,message sent 1
ring,node4,3,2,1.873000,message received 9
ring,node4,3,4,1.877000,message sent 0
ring,node3,0,5,1.929000,message sent 2
ring,node3,0,5,1.935000,message sent 3
ring,node4,4,3,1.883000,message received 0
ring,node4,4,3,1.887000,message received 1
ring,node3,0,5,1.940000,message sent 4
ring,node3,0,5,1.945000,message sent 5
ring,node3,0,5,1.950000,message sent 6
ring,node4,3,4,1.882000,message sent 1
ring,node4,3,4,1.886000,message sent 2
ring,node4,3,4,1.891000,message sent 3
ring,node4,3,4,1.895000,message sent 4
ring,node3,0,5,1.954000,message sent 7
ring,node3,0,5,1.959000,message sent 8
ring,node4,4,3,1.892000,message received 2
ring,node4,4,3,1.896000,message received 3
ring,node4,4,3,1.900000,message received 4
ring,node4,4,3,1.905000,message received 5
ring,node3,0,5,1.964000,message sent 9
ring,node3,0,1,1.969000,message sent 0
ring,node3,0,1,1.974000,message sent 1
ring,node4,3,4,1.899000,message sent 5
ring,node4,3,4,1.904000,message sent 6
ring,node4,3,4,1.908000,message sent 7
ring,node4,3,4,1.912000,message sent 8
ring,node3,1,0,1.993000,message received 0
ring,node3,1,0,1.997000,message received 1
ring,node3,1,0,2.001000,message received 2
ring,node4,4,3,1.909000,message received 6
ring,node4,4,3,1.913000,message received 7
ring,node4,4,3,1.918000,message received 8
ring,node4,4,3,1.922000,message received 9
ring,node4,4,5,1.924000,message sent 0
ring,node3,0,1,1.978000,message sent 2
ring,node3,0,1,1.982000,message sent 3
ring,node3,0,1,1.987000,message sent 4
ring,node3,0,1,1.991000,message sent 5
ring,node4,3,4,1.917000,message sent 9
ring,node3,1,0,2.006000,message received 3
ring,node3,1,0,2.010000,message received 4
ring,node3,1,0,2.014000,message received 5
ring,node3,1,0,2.019000,message received 6
ring,node4,4,5,1.926000,message sent 1
ring,node4,4,5,1.929000,message sent 2
ring,node4,4,5,1.931000,message sent 3
ring,node4,4,5,1.933000,message sent 4
ring,node4,4,5,1.935000,message sent 5
ring,node4,4,5,1.937000,message sent 6
ring,node4,4,5,1.939000,message sent 7
ring,node4,4,5,1.940000,message sent 8
ring,node4,4,5,1.943000,message sent 9
ring,node3,0,1,1.996000,message sent 6
ring,node3,0,1,2.000000,message sent 7
ring,node3,0,1,2.005000,message sent 8
ring,node3,0,1,2.009000,message sent 9
ring,node4,5,4,1.919000,message received 0
ring,node4,5,4,1.925000,message received 1
ring,node4,5,4,1.930000,message received 2
ring,node4,5,4,1.934000,message received 3
ring,node4,5,4,1.938000,message received 4
ring,node4,5,4,1.942000,message received 5
ring,node3,1,0,2.024000,message received 7
ring,node3,1,0,2.028000,message received 8
ring,node3,1,0,2.032000,message received 9
ring,node3,1,2,2.036000,message sent 0
ring,node3,1,2,2.038000,message sent 1
ring,node3,1,2,2.041000,message sent 2
ring,node3,1,2,2.044000,message sent 3
ring,node4,5,4,1.946000,message received 6
ring,node4,5,4,1.951000,message received 7
ring,node4,5,4,1.955000,message received 8
ring,node3,2,1,2.026000,message received 0
ring,node3,2,1,2.032000,message received 1
ring,node3,2,1,2.037000,message received 2
ring,node4,5,4,1.959000,message received 9
ring,node4,5,6,1.964000,message sent 0
ring,node4,5,6,1.968000,message sent 1
ring,node3,1,2,2.046000,message sent 4
ring,node3,1,2,2.050000,message sent 5
ring,node3,1,2,2.052000,message sent 6
ring,node3,1,2,2.055000,message sent 7
ring,node3,1,2,2.057000,message sent 8
ring,node3,1,2,2.060000,message sent 9
ring,node4,5,6,1.973000,message sent 2
ring,node4,5,6,1.977000,message sent 3
ring,node3,2,1,2.042000,message received 3
ring,node3,2,1,2.047000,message received 4
ring,node3,2,1,2.052000,message received 5
ring,node3,2,1,2.057000,message received 6
ring,node4,5,6,1.987000,message sent 4
ring,node4,5,6,1.991000,message sent 5
ring,node3,2,1,2.061000,message received 7
ring,node3,2,1,2.066000,message received 8
ring,node4,5,6,1.995000,message sent 6
ring,node4,5,6,2.000000,message sent 7
ring,node4,5,6,2.004000,message sent 8
ring,node3,2,1,2.071000,message received 9
ring,node3,2,3,2.077000,message sent 0
ring,node4,5,6,2.009000,message sent 9
ring,node3,2,3,2.082000,message sent 1
ring,node3,2,3,2.087000,message sent 2
ring,node3,2,3,2.091000,message sent 3
ring,node3,2,3,2.096000,message sent 4
ring,node4,3,2,2.115000,message received 0
ring,node4,3,2,2.122000,message received 1
ring,node3,2,3,2.101000,message sent 5
ring,node3,2,3,2.106000,message sent 6
ring,node4,3,2,2.126000,message received 2
ring,node4,3,2,2.130000,message received 3
ring,node3,2,3,2.111000,message sent 7
ring,node3,2,3,2.119000,message sent 8
ring,node4,3,2,2.135000,message received 4
ring,node4,3,2,2.139000,message received 5
ring,node4,3,2,2.144000,message received 6
ring,node3,2,3,2.124000,message sent 9
ring,node4,3,2,2.150000,message received 7
ring,node3,0,5,2.203000,message sent 0
ring,node3,0,5,2.210000,message sent 1
ring,node4,3,2,2.157000,message received 8
ring,node4,3,2,2.163000,message received 9
ring,node3,0,5,2.215000,message sent 2
ring,node3,0,5,2.219000,message sent 3
ring,node4,3,4,2.167000,message sent 0
ring,node4,3,4,2.172000,message sent 1
ring,node4,3,4,2.176000,message sent 2
ring,node3,0,5,2.225000,message sent 4
ring,node3,0,5,2.229000,message sent 5
ring,node4,4,3,2.172000,message received 0
ring,node4,4,3,2.177000,message received 1
ring,node4,4,3,2.181000,message received 2
ring,node4,4,3,2.185000,message received 3
ring,node4,4,3,2.189000,message received 4
ring,node3,0,5,2.235000,message sent 6
ring,node3,0,5,2.240000,message sent 7
ring,node3,0,5,2.244000,message sent 8
ring,node4,3,4,2.180000,message sent 3
ring,node4,3,4,2.184000,message sent 4
